id,expression
E070_165238,-0.53803915
E070_148143,-0.6678546
E070_204962,-0.07097639
E070_124466,-0.5710109
E070_162231,-0.16291921
E070_168078,0.649453
E070_173852,-0.5976865
E070_174899,-0.8227235
E070_118503,-0.72674644
E070_136448,-0.8488207
E070_104112,-0.4551878
E070_166471,-0.4805262
E070_159217,0.47892582
E070_169116,-0.70963037
E070_169727,-0.72038674
E070_101166,-0.73263484
E070_92096,-0.4512751
E070_99625,0.56402504
E070_135127,-0.7808207
E070_106400,-0.9497117
E070_143921,-0.57399565
E070_149503,-0.99728644
E070_108602,-0.55760133
E070_198089,-0.81602496
E070_116882,-0.49464065
E070_115252,0.20224123
E070_116191,-0.9269142
E070_226174,-0.8523957
E070_253831,-0.41123956
E070_159596,-0.8204242
E070_160223,-0.8103756
E070_84070,-0.59186757
E070_65243,-0.8945106
E070_181135,-1.0023232
E070_103067,-0.89283216
E070_198336,-0.5007427
E070_125966,-1.1044216
E070_126368,0.6636491
E070_71054,0.7192111
E070_100505,0.8228352
E070_77935,-0.87897253
E070_110031,-0.19004615
E070_124145,-0.69645095
E070_259272,-0.713138
E070_159761,-0.7457088
E070_196663,-0.792073
E070_100426,0.4327553
E070_205233,-0.37639868
E070_182687,-0.8115437
E070_116005,-1.0516027
E070_129422,-0.8730142
E070_154553,-0.6319461
E070_100796,-0.6543972
E070_163050,-0.5136245
E070_131871,-1.0625728
E070_111729,-0.42546588
E070_181585,-0.8057335
E070_102471,-1.0352511
E070_183346,-0.86919403
E070_71553,-0.8073741
E070_183495,-0.9459229
E070_214814,-0.5036733
E070_115419,-0.70174265
E070_182952,-0.85220003
E070_138078,-1.0463908
E070_121060,-0.79379755
E070_107447,-0.50509655
E070_213599,-0.47782713
E070_124664,-0.3896101
E070_255423,-0.20981503
E070_253304,-0.561421
E070_177731,-0.62055
E070_151575,-0.041925088
E070_228716,-0.7103443
E070_164002,-0.3249504
E070_164180,0.5415175
E070_176302,-0.58894324
E070_132669,-0.40659392
E070_184343,-0.46769202
E070_159788,1.4972519
E070_122779,-0.59727085
E070_107872,-0.44587815
E070_174792,-0.42252678
E070_222000,-0.44428593
E070_170322,-1.0009493
E070_166377,-0.46088254
E070_213551,-0.5554137
E070_172197,-0.91693217
E070_188959,-0.4429574
E070_39650,-0.67600805
E070_8324,-0.7758766
E070_77044,-0.5761429
E070_170074,-0.42603433
E070_110042,-0.64277416
E070_242247,-0.48253554
E070_26559,0.0593403
E070_138738,-0.8913936
E070_134108,-0.7077285
E070_86619,-0.77606
E070_121691,-0.86802065
E070_140519,-0.8292179
E070_132122,-0.6078155
E070_152256,-0.83859766
E070_173039,-0.9685384
E070_101180,-0.71388876
E070_239697,-1.0075066
E070_177042,-0.884975
E070_156206,1.1538353
E070_100522,-1.0252881
E070_90316,-0.5468968
E070_188130,-0.74548
E070_100241,-0.5895706
E070_228727,-0.5173693
E070_171448,-0.822664
E070_124613,-0.9191413
E070_129673,-0.42138016
E070_158955,-0.4726404
E070_152217,0.062465996
E070_82212,-0.92232835
E070_144455,-0.91152096
E070_174990,-0.4541164
E070_144771,-0.419312
E070_161021,-0.8221537
E070_132965,0.0027539283
E070_32444,-1.1209437
E070_178033,-0.5776111
E070_71889,-0.9298079
E070_180479,-0.14246082
E070_116138,-1.1231327
E070_179057,-0.63010216
E070_177464,-0.58440316
E070_185010,-0.6897309
E070_179546,-0.4298603
E070_129214,-0.9632
E070_169515,0.22797962
E070_197016,-0.47128314
E070_145920,-0.033988923
E070_184227,-0.48423904
E070_75089,-0.72563946
E070_148814,-0.8614748
E070_184949,-1.1469207
E070_131149,1.3973709
E070_143786,-0.55978334
E070_135912,-0.8965821
E070_147168,-0.45980364
E070_118971,2.0358791
E070_146094,-0.10678748
E070_164393,-0.4308595
E070_83067,-0.7571474
E070_142973,-0.54906636
E070_177576,-0.97071165
E070_8118,-0.0032812655
E070_105821,-0.69156826
E070_151967,0.63404405
E070_147118,-0.8138572
E070_102468,-0.7571747
E070_72210,0.4376226
E070_160972,-1.0101802
E070_115548,-0.46062517
E070_114279,-0.23072468
E070_170917,-0.88730407
E070_139719,-1.0057522
E070_256530,-0.9847932
E070_215277,-0.7902713
E070_99999,-0.7195432
E070_197170,-0.61372656
E070_168993,-0.8603136
E070_159216,-0.4465627
E070_179918,-0.67364484
E070_165164,-0.6472098
E070_160321,-0.52513003
E070_172936,-0.8024781
E070_160111,-0.68341285
E070_104879,-0.70817274
E070_197111,-1.0055081
E070_123545,-0.76567477
E070_145113,-0.45670408
E070_135436,-0.35988158
E070_147526,-0.6034575
E070_166136,-0.58364815
E070_33100,-0.60545677
E070_213512,-0.41109407
E070_119408,0.072305426
E070_7866,-0.703491
E070_184895,-0.7082623
E070_188124,-0.48582768
E070_176393,-1.063183
E070_253258,-0.31388217
E070_42980,-0.47956747
E070_140043,-0.8567061
E070_170373,-0.42502263
E070_61676,-0.62940186
E070_145934,-0.4394374
E070_139155,-0.1362991
E070_176771,-0.4388336
E070_172345,-1.0731587
E070_104549,0.4260853
E070_120899,-0.76095533
E070_144724,0.65719867
E070_167383,-0.48519433
E070_180611,-0.55417955
E070_184029,-0.3594183
E070_162998,-0.5250574
E070_253320,0.2310792
E070_187720,-0.45407188
E070_160688,-0.94594646
E070_196581,0.19592015
E070_124574,-0.97627664
E070_106610,-1.0590277
E070_144668,-0.6759769
E070_146409,-0.77806914
E070_157107,-0.61417156
E070_174255,-0.48105413
E070_180376,-1.1110405
E070_162722,-0.86358154
E070_63854,-0.545473
E070_167037,-0.6081177
E070_181090,0.109305575
E070_117640,-0.7200476
E070_80224,-0.66124225
E070_44524,-0.54969984
E070_108932,-0.65247333
E070_162882,-0.9844015
E070_132357,-0.59988284
E070_125207,-0.38731378
E070_101200,-0.6462484
E070_168509,-0.6584182
E070_110497,-0.7086669
E070_114544,-0.52514416
E070_77420,-0.7565084
E070_172244,-0.85112244
E070_188313,-0.5810357
E070_176731,-0.95265293
E070_106636,-0.75468385
E070_137801,-0.6798403
E070_133246,-0.6225422
E070_214871,-0.5448557
E070_167635,-0.58555037
E070_134917,-0.72352445
E070_158246,-0.6314621
E070_157542,-0.70038915
E070_169951,-0.7621099
E070_120158,-0.6726707
E070_65600,-0.5899995
E070_36054,-1.2206444
E070_170236,-0.42966598
E070_196497,-0.77994937
E070_164543,-0.9132484
E070_214021,-0.6943011
E070_104973,-0.8232024
E070_88038,-0.99505305
E070_107736,-0.79389626
E070_14138,-0.99246544
E070_163069,-0.41145638
E070_121406,-0.6927329
E070_81052,-0.7293936
E070_143434,-0.64760613
E070_144848,-0.86096936
E070_115902,0.18015693
E070_168671,-0.49019074
E070_116754,-0.7539278
E070_246223,0.88995075
E070_139044,-0.80048776
E070_182405,-0.60405755
E070_127554,-0.7593002
E070_197813,-0.9084005
E070_198021,-0.42102495
E070_151917,-0.74467903
E070_103544,-1.0645343
E070_167779,-0.8690908
E070_204231,-0.64474756
E070_86598,-0.8305839
E070_86544,0.4640292
E070_165409,-0.32711932
E070_198435,1.2228442
E070_142188,-0.7538168
E070_176595,-0.851702
E070_218416,0.6296291
E070_188785,-0.90503746
E070_169297,-0.8765309
E070_173452,-0.7005178
E070_106355,-0.61758554
E070_221857,-0.29787135
E070_134873,-0.44483447
E070_109132,-0.43840563
E070_100034,-0.7068033
E070_204828,-0.48866832
E070_130227,0.25207162
E070_143761,-0.6778919
E070_204439,0.76952016
E070_168612,-0.7934049
E070_179938,-0.4032243
E070_171723,-0.91330075
E070_186377,-0.528134
E070_10318,-0.7749313
E070_116299,-0.6851863
E070_184164,-0.8706825
E070_60566,-0.5083692
E070_205755,-0.48757803
E070_169836,-0.9141008
E070_166263,-1.1213096
E070_134775,-0.78178793
E070_31081,-0.910306
E070_167880,-0.3977442
E070_144476,0.23548047
E070_182636,-0.24296209
E070_80371,-0.50771165
E070_213199,-0.8155807
E070_227164,-0.41662377
E070_168003,0.29730666
E070_65183,-0.88675374
E070_108278,-0.70366514
E070_184967,-0.8819502
E070_182809,-0.01954116
E070_144671,-0.47996235
E070_175520,-0.46767628
E070_117152,-0.66255045
E070_111860,-0.44071454
E070_186480,0.42372173
E070_218328,-0.8620515
E070_142751,-0.597268
E070_89248,-0.67564964
E070_189275,-0.48527628
E070_116815,-0.8617022
E070_184916,-0.72833645
E070_136158,0.5839205
E070_171357,-0.9365136
E070_235878,-0.56646
E070_153233,-0.846307
E070_213859,-0.32129395
E070_28839,0.15270631
E070_136542,-0.61844844
E070_85231,-0.9302768
E070_141741,-0.68611926
E070_168830,-0.91788715
E070_123240,-0.7237699
E070_113100,-0.5012171
E070_124422,0.04987505
E070_110975,-0.4362532
E070_186998,-0.8557844
E070_111665,-0.67892545
E070_141556,-0.44939697
E070_250038,-0.36892554
E070_168517,-0.98138356
E070_125124,-0.887376
E070_164654,-0.6448341
E070_145911,-0.5325967
E070_72135,-0.6579769
E070_178105,-0.77514315
E070_137575,-0.9049636
E070_232859,-0.40228286
E070_165060,-0.6582911
E070_167705,-0.8318757
E070_173281,-0.89387625
E070_153551,-0.6315395
E070_179002,-0.518588
E070_257046,-0.4013539
E070_140682,-0.9312477
E070_107165,-0.5085666
E070_160948,-0.13757412
E070_159917,-0.4842683
E070_170122,-0.5681289
E070_255154,-0.9293474
E070_90863,-0.6526883
E070_152672,-0.5728964
E070_102554,-0.5429654
E070_185842,-0.37252513
E070_180694,-0.73211473
E070_155506,-0.32044187
E070_101337,-1.1307375
E070_129245,-0.5400833
E070_173467,-0.45127457
E070_104524,-0.84533864
E070_181061,-0.8888388
E070_186281,-0.48866832
E070_114353,-0.99552333
E070_164626,-0.7867773
E070_107937,-0.97399366
E070_236446,-0.42650676
E070_164418,-0.3003701
E070_206483,-0.5230164
E070_145284,0.24568878
E070_104687,-0.8380103
E070_6704,-0.905301
E070_115649,-0.08606054
E070_159263,-0.60978657
E070_60656,-0.83974755
E070_119537,-0.6122954
E070_248713,-0.38365883
E070_159461,-0.668579
E070_158195,-1.0430411
E070_183150,-0.73967385
E070_111186,0.5091313
E070_221887,-0.9964192
E070_166341,1.168422
E070_188921,-0.6456425
E070_155287,-0.7271582
E070_184347,-0.5979011
E070_115170,0.020076692
E070_112701,-0.7059434
E070_67840,-0.7281203
E070_175215,1.1085154
E070_136205,-0.62943685
E070_107185,0.40026307
E070_197579,-0.6473962
E070_176022,-0.30100572
E070_166105,-0.7279697
E070_158869,-0.66477233
E070_160410,-1.0129222
E070_136573,-0.5623184
E070_143919,-1.0526911
E070_170632,-1.0919504
E070_101871,-0.46540833
E070_187595,-0.48857278
E070_256713,-0.4368971
E070_186166,-0.8199903
E070_160844,-0.8551984
E070_165186,-0.47926295
E070_229729,-0.96735346
E070_85274,-0.6822981
E070_204661,-0.4336093
E070_122705,-0.989936
E070_136738,-0.89021283
E070_182175,-0.23880748
E070_93100,-0.59379214
E070_146215,-0.7823807
E070_100603,-0.6178288
E070_100578,-0.8375397
E070_113889,-0.4317032
E070_126759,-0.49895674
E070_196504,-0.8031962
E070_204533,-0.29923624
E070_163644,0.3846047
E070_142224,-0.45618463
E070_162639,-0.8726757
E070_164916,-0.5375035
E070_158887,-0.88084286
E070_112319,-0.79218745
E070_148672,-0.9056812
E070_48162,-0.8733562
E070_102230,-0.46035457
E070_173905,-0.13580824
E070_173917,-0.6896362
E070_113209,-0.33385694
E070_213799,-0.8822235
E070_178110,-0.9301542
E070_205177,-0.75196505
E070_161920,-0.68793863
E070_116991,-0.108317524
E070_139726,-0.8545818
E070_167315,-0.63452667
E070_153786,-0.95040286
E070_185055,-0.37240475
E070_120549,-0.83557016
E070_196407,-0.37679553
E070_185163,-0.7754148
E070_138363,-0.92210054
E070_178752,-0.71081007
E070_116266,-1.0195597
E070_80200,-0.4389342
E070_143774,-0.8321161
E070_198053,-0.94674945
E070_107611,-0.5522046
E070_162989,-0.8036699
E070_167985,-0.7209213
E070_119326,-0.89964086
E070_133028,-1.088565
E070_158467,-0.7535463
E070_213030,-0.47173947
E070_197497,-1.0195202
E070_85998,0.3621558
E070_145506,-0.6831269
E070_246366,-0.3976513
E070_259363,-0.5485614
E070_169393,-0.49485427
E070_196312,-0.47176343
E070_162063,-0.61118114
E070_175155,-0.77101684
E070_126243,-0.014177665
E070_106560,-0.47062695
E070_112902,-0.35266954
E070_185043,-1.1275306
E070_159189,-0.48716807
E070_181722,-0.5669553
E070_6007,-0.10523324
E070_197172,-0.4339075
E070_131196,-0.9594388
E070_104938,-0.42057768
E070_233812,-0.46973723
E070_134996,-0.9047901
E070_104872,-0.69364214
E070_116120,-0.9254244
E070_136986,-0.6834996
E070_107815,-0.98705393
E070_196872,-0.73395145
E070_138315,-0.51240194
E070_116574,-0.6945457
E070_164932,-0.83024335
E070_160214,-0.70314765
E070_183876,-0.34953463
E070_70190,-0.44799072
E070_123388,-0.5954882
E070_119778,-0.7924969
E070_115339,-0.8730928
E070_68394,-0.72196627
E070_179751,-0.551542
E070_183281,-0.41620433
E070_146282,-1.0551274
E070_162817,-0.8529089
E070_186453,-0.36312002
E070_122254,-0.80439234
E070_215218,0.58217835
E070_180357,0.07695542
E070_173093,-0.61711323
E070_198774,-0.45589823
E070_186648,-0.937765
E070_68784,-0.6260646
E070_144048,-0.7971071
E070_115232,-0.85843825
E070_146859,-0.3986293
E070_125037,-0.90583074
E070_146872,-0.5934462
E070_123395,-1.0586199
E070_129864,-0.5040487
E070_172014,-0.06021309
E070_137843,-0.47837692
E070_38358,-0.5540619
E070_54598,-0.68046665
E070_153721,0.037874937
E070_133805,-0.40025818
E070_166188,-1.0336132
E070_133226,-0.41231537
E070_196862,-0.495246
E070_132522,-0.59993625
E070_154781,-0.9863013
E070_179698,-0.778183
E070_259075,-0.7579318
E070_158321,0.1117885
E070_187257,-0.5717572
E070_185104,-0.8314961
E070_103196,-0.7817397
E070_147082,-0.38362586
E070_145391,-0.59663624
E070_157168,-0.8508683
E070_56998,-0.95603013
E070_131484,-0.550609
E070_149534,-0.3445847
E070_164985,-0.16536383
E070_164933,-1.0364448
E070_130311,-0.9935391
E070_173083,-0.89169264
E070_116679,0.43644053
E070_135070,-0.70954496
E070_121797,-0.47664446
E070_179088,-0.8070871
E070_148343,-0.92856896
E070_171094,-0.68427175
E070_119737,-0.8644395
E070_156469,-0.8567152
E070_159714,-0.7615659
E070_107954,-0.8136613
E070_154146,-0.71180546
E070_186088,-0.9208004
E070_206532,-0.4818229
E070_132716,-0.8494799
E070_5961,-0.64143103
E070_168661,-0.81404215
E070_171365,-0.8075175
E070_149054,-0.9405488
E070_189266,-0.5580372
E070_21488,-0.31348723
E070_154227,-0.45144022
E070_135899,-0.41069746
E070_27847,-1.0362926
E070_140464,-0.8171655
E070_15592,0.43503255
E070_175746,-0.5485444
E070_166922,-0.6995607
E070_251369,-0.51417583
E070_111961,-0.5339095
E070_178882,-0.5024242
E070_137038,-0.5061776
E070_152082,0.014849663
E070_172660,-0.945699
E070_121864,-0.9242007
E070_127580,-0.3710059
E070_196700,-0.6510545
E070_255986,-0.8553294
E070_176884,-0.5896058
E070_116497,-0.95641786
E070_136449,-0.76053745
E070_100427,1.4312725
E070_167258,-0.3685169
E070_63169,-0.83075416
E070_186104,0.052835986
E070_153093,-0.69298756
E070_118762,-0.347326
E070_166272,-1.0404922
E070_124198,-1.0112358
E070_162144,-0.7305119
E070_134824,-1.0883323
E070_70808,-0.07226206
E070_100121,-0.42832536
E070_100095,-0.5208439
E070_182674,-0.15189898
E070_164344,-0.2844421
E070_38002,-0.5577086
E070_166275,-0.710992
E070_122507,-0.72270095
E070_143924,-0.9695123
E070_136888,-0.635221
E070_256061,-0.4134413
E070_174804,-0.9356281
E070_100033,-0.5020704
E070_181222,-0.3855484
E070_119004,-0.88837516
E070_109390,0.08027659
E070_149328,-0.91858065
E070_188396,-0.54867846
E070_107758,-0.6482156
E070_259576,-0.47272593
E070_152601,-0.4216869
E070_179029,-0.9034964
E070_205212,-0.34161657
E070_136929,-0.5081068
E070_122543,-0.38992894
E070_70759,-0.9160672
E070_86189,-1.0199747
E070_112182,-0.32992098
E070_172458,-0.8861413
E070_128285,-0.7911438
E070_119048,-0.8306032
E070_103546,-0.56382585
E070_178252,-0.90752906
E070_177462,-0.5237911
E070_127585,-0.21560428
E070_100147,-1.0465019
E070_177192,-0.93577266
E070_173011,0.28619325
E070_151079,-0.63726705
E070_154743,-0.8529136
E070_118702,-0.07802307
E070_258865,-0.7133119
E070_4897,-0.62308174
E070_163900,-0.81139266
E070_160801,-0.5688631
E070_198408,0.62873816
E070_137819,-0.8850178
E070_123562,-0.6155761
E070_118113,-0.5125453
E070_125319,-0.9465095
E070_134825,-0.70109457
E070_223551,-0.41190055
E070_197177,-0.4794702
E070_196600,-0.417068
E070_113643,-0.88014174
E070_217236,3.5269005
E070_251569,-0.9298344
E070_110665,-0.47821295
E070_100362,-0.764706
E070_183010,-0.9547274
E070_137185,-0.4616257
E070_155592,-0.37060988
E070_140534,-0.58379143
E070_168887,-0.75852025
E070_171790,-0.55287933
E070_166961,-0.37538785
E070_255302,-0.8844539
E070_106392,-0.5325926
E070_151650,-0.6074661
E070_162383,-0.22017112
E070_158604,0.31734902
E070_122694,-0.8247002
E070_123411,-0.8688799
E070_163116,-0.8653095
E070_83782,-0.4633816
E070_140575,-0.9080137
E070_178093,-0.5262411
E070_156510,-0.55377114
E070_173193,-0.8841436
E070_231738,-0.9115075
E070_163634,-0.6417058
E070_151005,-0.48519123
E070_197360,-0.3925029
E070_137822,0.5472884
E070_82556,-0.6968573
E070_138772,-0.8540022
E070_185345,-0.8232798
E070_93009,-0.7501142
E070_168056,0.9560387
E070_124731,-0.42785066
E070_148484,-0.90612435
E070_188747,-0.9695848
E070_179058,-0.8819149
E070_65518,-0.62895477
E070_104231,-0.65343493
E070_111886,-0.18347497
E070_36473,-0.49058497
E070_174939,-0.55717355
E070_135540,-0.9017548
E070_196361,-0.5160211
E070_149577,-0.70622104
E070_51382,-0.7212346
E070_115165,-0.4803034
E070_242180,-0.5108649
E070_130720,-0.5702589
E070_154556,-0.23377964
E070_112685,-1.0709982
E070_164045,-0.96571404
E070_186205,-0.717632
E070_111704,-0.5199303
E070_51009,-0.8311576
E070_213967,-0.82096744
E070_177000,0.007215664
E070_205002,-0.68765855
E070_157782,-0.7728826
E070_124678,-0.3568825
E070_119938,-0.7166011
E070_125895,-0.7419696
E070_257028,-0.6331155
E070_249319,-0.43782747
E070_135902,-0.6884819
E070_172500,-0.6697236
E070_139438,1.6805072
E070_158125,-0.49828506
E070_156299,-0.23214626
E070_172733,0.9497433
E070_172530,-0.8639185
E070_130921,-0.63101095
E070_10322,-0.9047715
E070_81148,-0.33421177
E070_184956,-0.54559094
E070_198046,0.30234247
E070_106524,-0.711095
E070_187699,-0.41939563
E070_198876,0.4623525
E070_175792,-0.6283017
E070_126773,0.18216316
E070_205268,-0.36615163
E070_105486,-0.83790565
E070_183682,-0.909207
E070_130598,-0.27228296
E070_155974,-0.76551855
E070_166819,-0.5322565
E070_125850,-0.7483499
E070_65717,-0.97721505
E070_198056,-0.91086936
E070_5020,-0.48596108
E070_221818,-0.8475768
E070_148841,-0.5242103
E070_197444,-0.8645984
E070_136940,-0.48034078
E070_105698,-0.78049326
E070_147421,-0.872865
E070_101294,-0.81481636
E070_240871,-0.4108311
E070_143340,-0.6796723
E070_114745,-0.70152104
E070_74319,-0.90170777
E070_257242,1.5312719
E070_104671,-0.96051246
E070_49192,-0.8786465
E070_166183,-0.56865066
E070_108256,-0.3928034
E070_166855,-0.92542064
E070_211450,-0.8571665
E070_74964,0.5127568
E070_49759,0.83083737
E070_7516,-0.44307065
E070_128594,0.31978476
E070_256391,-0.41012776
E070_125447,-0.6913195
E070_254245,-0.023223892
E070_145919,0.8898208
E070_180806,-0.63497585
E070_152778,0.11826904
E070_122641,-0.7148449
E070_185420,-0.9294553
E070_135063,-0.82159126
E070_131966,-0.9408318
E070_121933,-0.34163827
E070_100580,-0.8992334
E070_198573,-0.44860983
E070_168038,-1.0470247
E070_127022,-1.0350738
E070_242221,-0.46443266
E070_104237,-0.4002176
E070_169692,-0.74052304
E070_168395,-0.6595887
E070_138668,0.013209611
E070_187091,-0.99974656
E070_168412,-0.8299441
E070_259210,-0.38709563
E070_204580,-0.42349678
E070_110448,-0.478958
E070_107672,-0.90830445
E070_103647,1.2526808
E070_166313,-0.5534747
E070_157064,-0.5646308
E070_123901,-0.84340656
E070_169062,-0.63879186
E070_140943,-0.72053695
E070_170290,-0.56867254
E070_74211,-0.91483676
E070_161265,-0.81708235
E070_170855,-0.640135
E070_127129,0.036218166
E070_129682,-0.42984763
E070_171310,-0.16918771
E070_129910,-0.8402318
E070_72163,-0.80248684
E070_138135,-0.66612935
E070_182578,-0.35669762
E070_15285,-1.0658772
E070_170634,-0.63238066
E070_156983,-0.86992055
E070_145721,-0.09591195
E070_72415,-0.8963551
E070_165197,-0.4281657
E070_142168,-0.6483312
E070_77009,-0.6784783
E070_180318,-0.7574023
E070_139718,1.1338661
E070_174744,-0.9296118
E070_121316,-0.6679573
E070_116833,-0.92084026
E070_169067,-0.44961792
E070_163633,-0.83755994
E070_160211,-0.840374
E070_43039,-0.7796191
E070_123353,-0.76734173
E070_105492,-0.5271816
E070_166676,-0.660513
E070_99622,0.065369114
E070_250232,-1.0392648
E070_100138,-0.39525288
E070_184898,-0.7310249
E070_81665,-0.63390374
E070_119686,-0.86567044
E070_83544,-0.8558895
E070_105792,-0.9631505
E070_171700,-1.010896
E070_111404,-0.35035348
E070_66855,-0.9614625
E070_169683,-0.09484243
E070_160299,-0.68643343
E070_81803,-0.75884914
E070_171246,-0.7389958
E070_149599,-0.87243193
E070_167840,-0.8526343
E070_130772,-0.9400337
E070_146416,-0.9714607
E070_54282,0.20637397
E118_115459,0.5694056
E118_162723,-0.567844
E118_196275,-0.43470883
E118_232774,0.1486756
E118_172339,-0.39399076
E118_184845,-0.62278885
E118_105550,-0.17278269
E118_186409,-0.65424716
E118_174579,1.2887694
E118_198833,0.19465338
E118_117625,1.2570617
E118_161547,1.070793
E118_182149,0.25463486
E118_137098,-0.65681475
E118_13375,-0.55743617
E118_100167,-0.75609934
E118_105695,-0.69266015
E118_206262,-0.8711772
E118_130313,-0.33689338
E118_149639,-0.031379968
E118_116212,-0.6338629
E118_108423,-0.59239596
E118_115295,-0.6803992
E118_162714,-0.57983184
E118_235935,0.32596457
E118_165349,-0.5981599
E118_114019,0.6087504
E118_121101,-0.5241889
E118_140992,0.37357736
E118_166448,-0.6554249
E118_198818,-0.12234235
E118_130433,-0.6527617
E118_228672,-0.3353911
E118_228998,-0.18046293
E118_137709,-0.6323814
E118_238166,-0.54140186
E118_215193,-0.6468956
E118_100258,-0.71594733
E118_172901,-0.870796
E118_44090,1.20034
E118_101438,-0.6691103
E118_204604,-0.62560743
E118_139531,-0.9485142
E118_179833,-0.65784585
E118_157778,-0.7177789
E118_224089,-0.48866832
E118_1036,0.87538457
E118_88682,-0.4273197
E118_101911,-0.82501656
E118_90006,-0.50292873
E118_182866,1.0495187
E118_116688,1.1800356
E118_149600,0.34273642
E118_248919,0.59723234
E118_104818,0.026529387
E118_171189,-0.5690693
E118_164556,-0.5666876
E118_104870,1.8830026
E118_163499,-0.6305279
E118_162068,-0.90509576
E118_122566,0.84218717
E118_111859,0.275823
E118_114857,-0.022484332
E118_119599,-0.69251716
E118_142409,-0.5739067
E118_176907,-0.2540904
E118_64115,-0.35196492
E118_135111,2.0341613
E118_105852,-0.71452725
E118_165501,-0.70860785
E118_144460,-0.55806184
E118_158825,-0.6544511
E118_198553,-0.47377324
E118_141580,1.3824898
E118_132780,-0.45402366
E118_101236,-0.097527504
E118_163517,0.55617774
E118_144362,-0.10466178
E118_168175,-0.6487055
E118_148700,0.18635438
E118_151490,-0.81627727
E118_105649,-0.9307308
E118_137168,0.14329748
E118_137161,1.4050813
E118_115947,0.73747236
E118_68489,0.51979357
E118_205758,-0.2814719
E118_145642,-0.76079434
E118_229314,0.86353993
E118_105849,-0.7869874
E118_168288,-0.57590127
E118_196547,-0.91513354
E118_172650,-0.4323069
E118_114737,-0.8963852
E118_83937,-0.6897299
E118_186187,1.8778175
E118_120053,0.15904863
E118_258973,-0.8770014
E118_156218,-0.7031033
E118_7080,-0.9382746
E118_104723,-0.4669392
E118_189203,-0.5694781
E118_180425,-0.13754146
E118_162607,0.8673754
E118_75142,-0.53935844
E118_235604,-0.48651588
E118_460,-0.5234296
E118_204020,-0.521505
E118_182359,-0.6183182
E118_163171,-0.50373995
E118_103121,-0.26680076
E118_188529,2.1244621
E118_124279,-0.7613782
E118_167311,-0.89024734
E118_229924,-0.518771
E118_419,0.6623592
E118_162174,0.80734456
E118_111596,-0.16406776
E118_198752,-0.519017
E118_133247,-0.85285175
E118_106077,-0.5052918
E118_248993,-0.58860433
E118_127526,-0.52940845
E118_114654,-0.7116783
E118_153823,-0.60837185
E118_174851,-0.81872296
E118_149292,-0.5078785
E118_47617,-0.76331913
E118_258210,-0.48419654
E118_168710,0.56421274
E118_102172,-0.109642565
E118_117385,-0.22062242
E118_171295,-0.7699487
E118_134686,-0.7040175
E118_137656,-0.3962462
E118_173692,0.1829003
E118_104885,-0.51609343
E118_221914,1.5501621
E118_149499,0.8254986
E118_244005,1.4504272
E118_234444,-0.51406485
E118_187122,-0.7569008
E118_174343,-0.5897103
E118_75785,1.3946925
E118_163536,-0.63538
E118_162951,-0.55409646
E118_164451,-0.46804184
E118_253485,-0.44024092
E118_120669,-0.87888706
E118_186352,0.42450196
E118_176208,-0.34287232
E118_154133,-0.7301527
E118_177494,-0.57364714
E118_250151,-0.62654823
E118_100297,0.37422466
E118_169446,-0.20362337
E118_118690,-0.80838597
E118_160207,0.8449209
E118_109099,-0.8560505
E118_168118,1.5199823
E118_129465,-0.7334101
E118_176903,-0.8678516
E118_153237,2.0736253
E118_152086,-0.6073084
E118_137204,1.2414793
E118_73712,0.4136814
E118_167747,0.76092553
E118_167333,-0.5957559
E118_132382,0.45070064
E118_103852,-0.18529522
E118_141013,-0.083399355
E118_166848,0.17592148
E118_139793,2.3711596
E118_163806,0.19356535
E118_177465,-0.5147955
E118_133138,-0.60904706
E118_167851,-0.9026652
E118_115616,-0.67782223
E118_65809,-0.49503368
E118_137449,0.020363599
E118_131089,-0.5565142
E118_176108,-0.7629117
E118_183691,-0.9251825
E118_116752,-1.0275084
E118_160087,0.36805916
E118_174405,-0.7165835
E118_169504,-0.74247116
E118_95951,-0.41658026
E118_226974,-0.49057555
E118_132563,-0.85535944
E118_182247,-0.9037183
E118_103037,-0.18501034
E118_164068,1.085096
E118_162929,-0.34916788
E118_186517,-0.3918386
E118_64201,-0.72758365
E118_176809,-0.3242467
E118_215217,-0.7819921
E118_170498,-0.62774736
E118_83828,-0.4228394
E118_137726,-0.599918
E118_131351,0.54920554
E118_8513,0.30683172
E118_113361,-0.6826671
E118_176386,-0.4897921
E118_171467,0.3369754
E118_156384,-0.7897086
E118_178343,-0.5935816
E118_168228,-0.8208029
E118_132763,-0.24041934
E118_167548,-0.7278484
E118_188316,-0.7951719
E118_167664,-0.6692086
E118_162694,-0.6384792
E118_175198,-0.7721297
E118_132964,-0.46629125
E118_109917,0.82892704
E118_138161,-0.8593219
E118_133477,-0.7635466
E118_106462,0.20436202
E118_7038,-0.8639473
E118_119401,0.032593414
E118_254986,-0.48855072
E118_110880,-0.24679372
E118_158516,-0.5642422
E118_118564,-0.68685174
E118_133962,-0.60943896
E118_184056,-0.64959586
E118_175820,-0.62237805
E118_124429,-0.57982546
E118_167646,-0.9382075
E118_184408,-0.88706034
E118_130489,-0.48032987
E118_197889,-0.58294857
E118_163479,0.088322505
E118_241978,-0.8779783
E118_168077,-0.5708104
E118_104517,-0.5233348
E118_119979,-0.66595596
